opportunity_id,account_id,amount,is_won,call_count_during,email_count_during,meeting_count_during,total_activity_count_during,campaign_activity_count,activity_velocity,days_to_first_activity,days_since_last_activity,avg_intent_score_during,max_intent_score_during,high_surge_count_during,medium_surge_count_during,unique_intent_topics,had_competitor_intent,had_pricing_intent,total_email_threads,inbound_email_count,outbound_email_count,exec_involvement_count,unique_email_threads,email_response_rate,total_marketing_events_during,total_score_delta_during,avg_score_delta_during,unique_marketing_visitors,webinar_attended_count,content_download_count,demo_request_count,pricing_page_visits,integration_page_visits,case_study_views,total_engagement_duration,contact_count_total,executive_count,vp_count,director_count,manager_count,decision_maker_count,influencer_count,champion_count,zoominfo_exec_count,multi_threading_score,was_customer_before,previous_deal_count,previous_wins_count,previous_losses_count,historical_win_rate,total_historical_revenue,avg_historical_deal_size,days_since_last_win,days_since_last_loss,engagement_trend,velocity_change,intent_momentum,urgency,is_stalled,recent_activity_count,previous_activity_count,recent_intent_score,previous_intent_score,is_renewal,is_expansion,is_new_logo,days_to_renewal,opportunity_type,days_since_first_contact,persona_coverage,committee_diversity_score,has_c_level,has_decision_maker,has_champion,industry_Education,industry_Energy,industry_Finance,industry_Gaming,industry_Healthcare,industry_Manufacturing,industry_Media,industry_Retail,industry_Software,industry_Telecom,employee_band_1-50,employee_band_1001-5000,employee_band_201-500,employee_band_5001+,employee_band_501-1000,employee_band_51-200,region_APJ,region_EMEA,region_LATAM,engagement_intensity,activity_per_contact,decision_maker_ratio,deal_size_category,high_value_new_logo,is_highly_engaged,is_multi_threaded,is_marketing_qualified,is_intent_qualified,has_executive_involvement,velocity_score
OPP-ZN7YBCRJ,ACC-58W8VWNU,98952,0,0,0,0,10,1,0.2,2,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,14,7.0,2,0,0,0,1,0,1,8849,4,0,1,2,0,3,1,0,1,10.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,2,2,0.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,2.5,0.75,2.0,1,0,1,0,0,0,0.8
OPP-H0Q9RLEW,ACC-0VE09U1B,19315,0,0,0,0,17,3,0.5483870967741935,0,2,0.0,0,0,0,0,0,0,2,0,2,0,2,0.0,1,8,8.0,1,0,0,0,0,0,0,4402,4,0,0,1,0,2,1,0,2,6.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,3,3,0.0,0.0,0,0,1,9999,new_logo,491,0.6666666666666666,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,4.25,0.5,0.0,0,1,1,0,0,0,2.193548387096774
OPP-QUMZC8XN,ACC-QZZO0X9O,98415,0,0,0,0,17,8,0.3953488372093023,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,0,1,2,2,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,6.0,0.0,LOW,0,7,1,0.0,0.0,0,0,1,9999,new_logo,451,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,4.25,0.5,2.0,1,1,1,0,0,0,1.5813953488372092
OPP-SX0YMTUY,ACC-5XELP38N,59031,0,0,0,0,12,2,0.01854714064914992,207,37,56.833333333333336,99,2,2,5,0,0,4,0,4,0,4,0.0,4,34,8.5,4,0,0,0,2,0,2,12611,4,0,0,0,0,2,2,0,2,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,51.0,LOW,1,1,0,51.0,0.0,0,0,1,949,new_logo,301,0.3333333333333333,0.5,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,3.0,0.5,1.0,0,0,1,1,1,0,0.07418856259659969
OPP-KUQ1L9C1,ACC-2C3RR3ZT,25986,0,0,0,0,12,4,0.21428571428571427,3,3,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,11,11.0,1,0,0,0,1,0,0,4606,4,0,0,0,0,1,0,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,1,0,1062,expansion,0,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,3.0,0.25,0.0,0,0,1,0,0,0,0.8571428571428571
OPP-I1Y6BQD3,ACC-ARUP20Y8,16368,1,0,0,0,11,3,0.2894736842105263,2,6,56.0,56,0,1,1,1,0,2,0,2,0,2,0.0,1,2,2.0,1,0,0,0,0,0,0,2714,4,0,2,2,0,4,0,0,2,15.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.25,56.0,MEDIUM,0,3,4,56.0,0.0,0,0,1,826,new_logo,613,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,2.75,1.0,0.0,0,0,1,0,0,0,1.1578947368421053
OPP-9Z8J4OLS,ACC-ME67LOPV,94232,0,0,0,0,5,2,0.21739130434782608,5,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.6666666666666666,0.0,HIGH,0,1,3,0.0,0.0,0,0,1,9999,new_logo,359,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.0,1.25,0.25,2.0,1,0,1,0,0,0,0.8695652173913043
OPP-1P4KTKNJ,ACC-SD8NYMGC,91017,0,0,0,0,8,2,0.01008827238335435,174,82,47.5,72,1,3,4,1,0,8,0,8,0,8,0.0,4,36,9.0,3,0,0,0,3,0,1,14393,4,0,1,2,0,4,0,0,2,13.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,32.0,LOW,1,1,0,32.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.5,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,2.0,1.0,2.0,1,0,1,1,1,0,0.0403530895334174
OPP-POE7606W,ACC-MUI378CT,29712,0,0,0,0,16,5,0.48484848484848486,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,1,1,3,1,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.25,0.0,MEDIUM,0,3,4,0.0,0.0,0,0,1,9999,new_logo,901,1.0,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.0,0.75,0.0,0,1,1,0,0,0,1.9393939393939394
OPP-9E93N3DN,ACC-B11OIYHG,60310,0,0,0,0,14,4,0.02422145328719723,61,63,80.0,95,2,1,3,1,0,4,0,4,0,4,0.0,4,29,7.25,3,0,0,0,1,0,2,13840,4,0,2,0,1,2,0,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,79.0,LOW,1,2,1,79.0,0.0,0,0,1,9999,new_logo,466,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,3.5,0.5,2.0,0,1,1,1,1,0,0.09688581314878893
OPP-9EZ1MQOK,ACC-CG8QSAFJ,21853,0,0,0,0,8,1,0.03076923076923077,65,67,88.66666666666667,93,3,0,2,1,0,4,0,4,0,4,0.0,1,8,8.0,1,0,0,0,1,0,0,1185,4,0,0,0,3,1,3,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,85.0,LOW,1,1,1,85.0,0.0,0,0,1,465,new_logo,854,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,2.0,0.25,0.0,0,0,1,0,1,0,0.12307692307692308
OPP-OWT9Q803,ACC-4TG3NZ1W,159910,0,0,0,0,10,3,0.011641443538998836,156,55,33.5,85,1,0,6,1,0,2,0,2,0,2,0.0,8,46,5.75,3,1,0,0,2,0,1,19437,4,0,1,1,1,3,1,0,2,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,17.0,LOW,1,1,0,17.0,0.0,0,0,1,9999,new_logo,0,1.0,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,2.5,0.75,3.0,1,0,1,1,1,0,0.046565774155995346
OPP-K9YLT4OR,ACC-0P37RX0L,12685,0,0,0,0,13,2,0.2653061224489796,3,1,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,14,14.0,1,0,0,0,1,0,0,1759,4,0,0,0,3,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,1,1,0.0,0.0,0,0,1,440,new_logo,354,0.3333333333333333,0.5,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,3.25,0.0,0.0,0,1,1,0,0,0,1.0612244897959184
OPP-SVV9NGQC,ACC-BUH957JU,83269,0,0,0,0,13,2,0.012380952380952381,30,131,47.5,98,1,3,6,1,0,6,0,6,0,6,0.0,5,35,7.0,3,0,0,0,2,0,1,10956,4,0,2,0,1,3,0,0,3,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,16.0,LOW,1,1,0,16.0,0.0,0,0,1,1522,new_logo,47,0.6666666666666666,0.5,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.25,0.75,2.0,1,1,1,1,1,0,0.049523809523809526
OPP-56OSYHPW,ACC-1NNMI28W,97293,0,0,0,0,20,9,0.038535645472061654,8,74,48.666666666666664,95,1,0,2,1,0,1,0,1,0,1,0.0,5,58,11.6,4,0,0,0,2,0,1,3463,4,0,0,2,0,2,2,0,0,6.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.5,26.0,HIGH,1,1,2,26.0,0.0,0,0,1,617,new_logo,596,0.3333333333333333,0.5,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0,5.0,0.5,2.0,1,1,1,1,1,0,0.15414258188824662
OPP-1BC0POQJ,ACC-S6G2JVJU,60901,0,0,0,0,20,6,0.23255813953488372,3,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,3,0,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,3,0,0.0,0.0,0,0,1,9999,new_logo,738,1.0,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,5.0,0.75,2.0,0,1,1,0,0,0,0.9302325581395349
OPP-24V3ROO3,ACC-MIVXF1TR,21578,0,0,0,0,7,1,0.007717750826901874,34,34,0.0,0,0,0,0,0,0,13,0,13,0,13,0.0,8,71,8.875,4,0,0,0,6,0,2,18976,4,0,2,1,0,3,1,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,1,0,0.0,0.0,0,0,1,1058,new_logo,190,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,1.75,0.75,0.0,0,0,1,1,0,0,0.030871003307607496
OPP-265TS2QL,ACC-R393416N,332556,0,0,0,0,20,5,0.43478260869565216,0,0,87.0,87,1,0,1,0,0,0,0,0,0,0,0.0,1,7,7.0,1,0,0,0,0,0,0,5015,4,0,1,0,1,2,0,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,87.0,LOW,0,3,3,87.0,0.0,0,0,1,911,new_logo,221,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,5.0,0.5,3.0,1,1,1,0,1,0,1.7391304347826086
OPP-D447QR6S,ACC-WLCVD23O,78217,0,0,0,0,7,4,0.056,1,44,0.0,0,0,0,0,0,0,2,0,2,0,2,0.0,1,13,13.0,1,0,0,0,1,0,0,4025,4,0,0,0,3,0,2,0,0,0.0,0,1,0,1,0.0,0,102672.0,9999,88,INCREASING,1.0,0.0,LOW,1,3,0,0.0,0.0,0,0,1,341,new_logo,830,0.3333333333333333,0.5,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,1.75,0.0,2.0,1,0,1,0,0,0,0.224
OPP-ZNJ8UIAE,ACC-9ZUJZEF0,19770,0,0,0,0,15,2,0.013812154696132596,69,144,49.166666666666664,78,2,2,5,0,0,7,0,7,0,7,0.0,9,69,7.666666666666667,4,1,0,0,5,0,2,21697,4,0,0,2,0,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,56.0,LOW,1,1,0,56.0,0.0,0,0,1,1389,new_logo,0,0.3333333333333333,0.5,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0,3.75,0.25,0.0,0,1,1,1,1,0,0.055248618784530384
OPP-97M632VJ,ACC-Z10RV5FO,61131,1,0,0,0,15,8,0.2727272727272727,4,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,1,0,530,expansion,565,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,3.75,0.25,2.0,0,1,1,0,0,0,1.0909090909090908
OPP-7L7N205D,ACC-M88GE42M,19376,0,0,0,0,5,2,0.09090909090909091,12,6,0.0,0,0,0,0,0,0,2,0,2,0,2,0.0,2,16,8.0,2,0,0,0,0,0,1,4892,4,0,1,2,0,3,1,0,2,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,0,0.0,0.0,0,0,1,9999,new_logo,151,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,1.25,0.75,0.0,0,0,1,0,0,0,0.36363636363636365
OPP-2AEJAQ3K,ACC-LW4IRX75,80073,0,0,0,0,19,9,0.30158730158730157,0,6,93.0,93,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,3,1,2,1,0,0,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,93.0,LOW,0,2,1,93.0,0.0,0,0,1,907,new_logo,198,0.6666666666666666,0.5,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.75,0.5,2.0,1,1,1,0,1,0,1.2063492063492063
OPP-QGO3MXH0,ACC-0XVR4791,17034,0,0,0,0,13,3,0.01463963963963964,3,50,60.25,95,2,1,3,0,0,4,0,4,0,4,0.0,10,62,6.2,4,1,0,0,5,0,2,18342,4,0,1,2,0,3,0,0,1,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,95.0,LOW,1,1,0,95.0,0.0,0,0,1,1144,new_logo,66,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,3.25,0.75,0.0,0,1,1,1,1,0,0.05855855855855856
OPP-EDV4CYK5,ACC-A2TWFLZN,156824,0,0,0,0,16,4,0.034934497816593885,35,30,55.666666666666664,85,2,3,4,1,0,3,0,3,0,3,0.0,6,53,8.833333333333334,4,1,0,0,4,0,0,5567,4,0,0,0,1,0,3,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,65.0,LOW,0,1,0,65.0,0.0,0,0,1,646,new_logo,503,0.3333333333333333,0.5,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,4.0,0.0,3.0,1,1,1,1,1,0,0.13973799126637554
OPP-4I1QLUG5,ACC-LVANCZPW,38477,0,0,0,0,8,1,0.03137254901960784,22,35,0.0,0,0,0,0,0,0,4,0,4,0,4,0.0,1,13,13.0,1,0,0,0,0,0,1,702,4,0,1,2,0,3,1,0,2,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,1,0,0.0,0.0,0,0,1,390,new_logo,859,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,2.0,0.75,1.0,0,0,1,0,0,0,0.12549019607843137
OPP-QQIH7TK5,ACC-K6CZRS5M,34129,0,0,0,0,15,2,0.38461538461538464,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.5,0.0,HIGH,0,1,2,0.0,0.0,0,0,1,1354,new_logo,0,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,3.75,0.25,1.0,0,1,1,0,0,0,1.5384615384615385
OPP-Q55L1C7S,ACC-A4SFFK1L,16741,0,0,0,0,10,3,0.021834061135371178,54,28,23.0,23,0,0,1,0,0,11,0,11,0,11,0.0,2,19,9.5,2,0,0,0,1,0,0,5705,4,0,2,1,0,2,2,0,2,9.0,0,1,0,1,0.0,0,90917.0,9999,62,INCREASING,1.0,23.0,LOW,0,1,0,23.0,0.0,0,0,1,9999,new_logo,577,0.6666666666666666,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,2.5,0.5,0.0,0,0,1,0,0,0,0.08733624454148471
OPP-7X5MELLT,ACC-Z9T4492B,122449,0,0,0,0,11,5,0.01164021164021164,53,73,46.0,63,0,4,6,1,0,5,0,5,0,5,0.0,8,56,7.0,3,0,0,0,3,0,1,19253,4,0,0,1,1,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,62.0,LOW,1,1,0,62.0,0.0,0,0,1,1005,new_logo,0,1.0,1.0,1,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,2.75,0.25,3.0,1,0,1,1,0,0,0.04656084656084656
OPP-0QLY0O63,ACC-AGXREZEZ,34084,0,0,0,0,9,1,0.014778325123152709,26,105,51.0,51,0,1,1,0,0,4,0,4,0,4,0.0,5,42,8.4,4,1,0,0,3,0,0,14033,4,0,1,1,2,2,1,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,51.0,LOW,1,1,0,51.0,0.0,0,0,1,653,new_logo,175,1.0,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,2.25,0.5,1.0,0,0,1,1,0,0,0.059113300492610835
OPP-JZ4BHFXH,ACC-W7FUMKNQ,12686,0,0,0,0,7,1,0.16279069767441862,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,2,2,0.0,0.0,0,0,1,1109,new_logo,116,0.3333333333333333,0.5,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1.75,0.0,0.0,0,0,1,0,0,0,0.6511627906976745
OPP-OZNVQJWI,ACC-ROKZOI46,52414,0,0,0,0,9,1,0.1875,1,0,29.0,29,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.5,29.0,LOW,0,3,2,29.0,0.0,0,0,1,893,new_logo,342,1.0,1.0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,2.25,0.5,1.0,0,0,1,0,0,0,0.75
OPP-NL52FLU4,ACC-KTDV6G14,96985,1,0,0,0,10,2,0.2127659574468085,2,6,0.0,0,0,0,0,0,0,2,0,2,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,3.0,0,1,0,1,0.0,0,28003.0,9999,495,DECREASING,-0.5,0.0,HIGH,0,2,4,0.0,0.0,0,0,1,9999,new_logo,709,0.6666666666666666,0.75,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,2.5,0.25,2.0,1,0,1,0,0,0,0.851063829787234
OPP-UBYBJL15,ACC-NLMVR85F,61774,0,0,0,0,17,5,0.015843429636533086,76,31,29.333333333333332,40,0,1,2,0,0,9,0,9,0,9,0.0,7,42,6.0,4,1,0,0,4,0,0,20018,4,0,1,0,1,1,2,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,31.0,LOW,1,1,0,31.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4.25,0.25,2.0,0,1,1,1,0,0,0.06337371854613234
OPP-OWTPMDKD,ACC-9A6YQ71X,78651,0,0,0,0,15,5,0.016216216216216217,120,133,48.0,52,0,2,2,0,0,6,0,6,0,6,0.0,3,28,9.333333333333334,2,0,0,0,2,0,1,6547,4,0,1,1,0,4,0,0,3,13.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,52.0,LOW,1,1,0,52.0,0.0,0,0,1,1052,new_logo,0,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.0,3.75,1.0,2.0,1,1,1,1,0,0,0.06486486486486487
OPP-PL5Y60Z7,ACC-XZRLQEKA,169534,0,0,0,0,18,9,0.1276595744680851,0,27,97.0,97,1,0,1,1,0,0,0,0,0,0,0.0,3,19,6.333333333333333,3,1,0,0,2,0,0,9466,4,0,1,1,0,1,2,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.5,97.0,LOW,0,5,2,97.0,0.0,0,0,1,9999,new_logo,922,0.6666666666666666,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.5,0.25,3.0,1,1,1,1,1,0,0.5106382978723404
OPP-XW7DJVQB,ACC-CXYD4T70,51281,0,0,0,0,11,4,0.2682926829268293,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,2,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.3333333333333333,0.0,HIGH,0,2,3,0.0,0.0,0,0,1,9999,new_logo,118,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,2.75,0.5,1.0,0,0,1,0,0,0,1.0731707317073171
OPP-EOA2FAKK,ACC-GSL55JQA,26223,0,0,0,0,11,4,0.23404255319148937,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,1,1,0.0,0.0,0,0,1,645,new_logo,322,0.6666666666666666,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,2.75,0.25,0.0,0,0,1,0,0,0,0.9361702127659575
OPP-E1I9FKJ9,ACC-TV1066HW,153620,1,0,0,0,18,4,0.2857142857142857,3,3,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,1,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,5,0,0.0,0.0,0,0,1,9999,new_logo,652,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,4.5,0.5,3.0,1,1,1,0,0,0,1.1428571428571428
OPP-BM7OUI1Y,ACC-C3RLSOST,67452,1,0,0,0,6,2,0.12244897959183673,28,2,88.0,88,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,2,2,2,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.5,88.0,LOW,0,3,2,88.0,0.0,0,0,1,245,new_logo,827,1.0,0.75,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0,1.5,0.5,2.0,1,0,1,0,1,0,0.4897959183673469
OPP-68ND7Y59,ACC-EHHCGII3,34513,0,0,0,0,6,1,0.005581395348837209,36,191,55.25,91,1,2,4,0,0,6,0,6,0,6,0.0,10,113,11.3,4,0,0,0,8,0,0,21832,4,0,0,2,1,1,1,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,91.0,LOW,1,1,0,91.0,0.0,0,0,1,1335,new_logo,0,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,1.5,0.25,1.0,0,0,1,1,1,0,0.022325581395348838
OPP-J7PJTQCM,ACC-4B4CDZZL,34896,1,0,0,0,7,3,0.28,0,2,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,1,0,2,2,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,5,0,0.0,0.0,0,0,1,9999,new_logo,119,0.6666666666666666,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1.75,0.5,1.0,0,0,1,0,0,0,1.12
OPP-IDALA7UT,ACC-EC3HEJJH,72174,0,0,0,0,8,4,0.0103359173126615,69,42,61.75,96,2,1,4,1,0,6,0,6,0,6,0.0,4,20,5.0,3,0,0,0,2,0,1,12300,4,0,1,0,1,1,3,0,1,4.5,1,1,1,0,1.0,23634,23634.0,264,9999,INCREASING,1.0,82.0,LOW,1,1,0,82.0,0.0,0,1,0,9999,expansion,0,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,2.0,0.25,2.0,0,0,1,1,1,0,0.041343669250646
OPP-3HFBAETQ,ACC-BKQG6MXE,26035,0,0,0,0,12,2,0.012684989429175475,30,148,77.8,96,4,1,4,1,0,9,0,9,0,9,0.0,8,43,5.375,3,0,0,0,2,0,5,18060,4,0,0,1,1,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,75.0,LOW,1,1,0,75.0,0.0,0,0,1,1434,new_logo,56,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,3.0,0.25,0.0,0,0,1,1,1,0,0.0507399577167019
